4.72825080065351e-08	-5.30856296480722e-08	3.53077973240478e-07
4.90680808809695e-08	-4.73304430225674e-08	3.49495895765647e-07
5.08017142628175e-08	-4.15034550606166e-08	3.44950247118708e-07
5.24148840953408e-08	-3.56142592591127e-08	3.39245640537978e-07
5.39096002322608e-08	-2.98082623636977e-08	3.32673468022991e-07
-3.92142841379165e-08	-9.97198130516512e-08	-2.02836575125657e-07
-4.37570147503029e-08	-1.2100962420002e-07	-2.03492541869902e-07
-4.8429784868431e-08	-1.40587616351289e-07	-2.03234913841651e-07
-5.32645312452409e-08	-1.58349195551504e-07	-2.03148624687763e-07
-5.80049549254803e-08	-1.74440363762267e-07	-2.02542677672116e-07
-6.24242659701922e-08	-1.88807873716401e-07	-2.00979700162055e-07
-6.64868775906736e-08	-2.01941758734179e-07	-1.98619343801406e-07
-7.01579810974154e-08	-2.13794025852801e-07	-1.95741126027595e-07
-7.33740316730681e-08	-2.24772959119986e-07	-1.92144354286122e-07
-7.6013593210681e-08	-2.34531630060231e-07	-1.8773996714743e-07
-7.80418480081159e-08	-2.43459231061406e-07	-1.82348682949859e-07
-7.96366560592031e-08	-2.51715892151977e-07	-1.7672223101228e-07
-8.07367306596368e-08	-2.59610269381723e-07	-1.70412492578206e-07
-8.13269953964412e-08	-2.66880907700084e-07	-1.63495215995101e-07
-8.1401157508762e-08	-2.73754355608477e-07	-1.55731869824857e-07
-8.08114837775663e-08	-2.80235288509929e-07	-1.46445419320738e-07
-7.98961528674521e-08	-2.8629490441393e-07	-1.36927251066462e-07
-7.86236515510671e-08	-2.92209056732118e-07	-1.26647278040855e-07
-7.70109289852032e-08	-2.9777518896886e-07	-1.15598969487893e-07
-7.52229511339936e-08	-3.03117625894475e-07	-1.04134170218322e-07
-7.33704324964672e-08	-3.08253698152678e-07	-9.24170983338377e-08
-7.14328522875032e-08	-3.13317648073178e-07	-7.9943270191106e-08
-6.95232751806873e-08	-3.1818944103403e-07	-6.69978222053832e-08
-6.76457723378809e-08	-3.22988584325823e-07	-5.31682756794317e-08
-6.59424132099721e-08	-3.27653939448483e-07	-3.88532599018565e-08
-6.45992579625357e-08	-3.32356443292803e-07	-2.44763782337137e-08
-6.37207598055611e-08	-3.36674232995457e-07	-1.06245437415799e-08
-6.32991115425817e-08	-3.41066906370294e-07	3.56009201601878e-09
-6.34210960495754e-08	-3.4499597544803e-07	1.72928986108292e-08
-6.42602586237643e-08	-3.49031839486326e-07	3.04451952209725e-08
-6.57872289422053e-08	-3.52706706318781e-07	4.28334092529199e-08
-6.79826997806613e-08	-3.56131631121879e-07	5.49319045753863e-08
-7.09312635555035e-08	-3.59082572847058e-07	6.5707481065697e-08
-7.46215431649764e-08	-3.61656247364931e-07	7.53453336343683e-08
-7.9047267425938e-08	-3.6385275856042e-07	8.3665466275977e-08
-8.42196299346577e-08	-3.65553980933471e-07	8.96430140345019e-08
-9.00624086776849e-08	-3.66997655996351e-07	9.45155254587834e-08
-9.64742146809754e-08	-3.67882875037329e-07	9.75739448214975e-08
-1.03361517321079e-07	-3.68157547812884e-07	9.87318179823158e-08
-1.1064671825917e-07	-3.67881236638942e-07	9.80929809785819e-08
-1.18215214057753e-07	-3.66999941214567e-07	9.51011398747227e-08
-1.25933576232937e-07	-3.65397875062573e-07	9.05545704781335e-08
-1.33815273961046e-07	-3.63378127904472e-07	8.48390553851929e-08
-1.41694611533269e-07	-3.60782695618576e-07	7.74931573886547e-08
-1.49497249507519e-07	-3.57549567389742e-07	6.91854667685191e-08
-1.57271543698938e-07	-3.54072991512846e-07	5.95440862181782e-08
-1.65012871392712e-07	-3.50113292530958e-07	5.01282338715764e-08
-1.72670597000911e-07	-3.45831742684262e-07	4.0223886756294e-08
-1.80318540746755e-07	-3.41225839041321e-07	3.06044506831392e-08
-1.87912404387756e-07	-3.36240487113956e-07	2.1265628328809e-08
-1.95388399166997e-07	-3.30771440277314e-07	1.22676909757755e-08
-2.02662727053256e-07	-3.24877431843359e-07	3.08900146224598e-09
-2.10044867608052e-07	-3.18829829949941e-07	-5.57894275875851e-09
-2.17299936527563e-07	-3.12115813741489e-07	-1.33289665436476e-08
-2.24453414876552e-07	-3.04986463548934e-07	-2.0703386644874e-08
-2.31590010349618e-07	-2.97345322375453e-07	-2.70912045782287e-08
-2.38519316570349e-07	-2.89176529243493e-07	-3.30874930247025e-08
-2.45353782803673e-07	-2.80522229953767e-07	-3.83785128924757e-08
-2.51926376932224e-07	-2.71116390362394e-07	-4.26352082186653e-08
-2.58155600117262e-07	-2.61103355743347e-07	-4.63309067598447e-08
-2.6411726881421e-07	-2.50556610549579e-07	-4.93248011378269e-08
-2.6952518684105e-07	-2.39223674324369e-07	-5.14277766494355e-08
-2.74391421481695e-07	-2.27382830663328e-07	-5.31576743337562e-08
-2.78880515657895e-07	-2.14866597003511e-07	-5.34113409334291e-08
-2.82899578327944e-07	-2.01873920132647e-07	-5.27202991981529e-08
-2.86101519007675e-07	-1.88528086912372e-07	-5.19254853334878e-08
-2.88682995735921e-07	-1.74740092932363e-07	-5.00891590544022e-08
-2.90329188633104e-07	-1.60452351854994e-07	-4.72166716963892e-08
-2.9152271970631e-07	-1.45988151799218e-07	-4.31826722444833e-08
-2.91696387338961e-07	-1.31244965615957e-07	-3.82009460363422e-08
-2.9116179522184e-07	-1.16368237635273e-07	-3.18739392512279e-08
-2.89884216160977e-07	-1.01433571642161e-07	-2.40975575720979e-08
-2.87988683887249e-07	-8.6472709440873e-08	-1.43439556241516e-08
-2.85086836437227e-07	-7.15395664728749e-08	-2.68870499379633e-09
-2.80956735191586e-07	-5.67203189463187e-08	1.10351665320725e-08
-2.75174215661308e-07	-4.19633851543627e-08	2.77050136163522e-08
-2.66455219361913e-07	-2.71782658933193e-08	4.84482334829618e-08
-2.51926084153711e-07	-1.24235566153853e-08	7.41332401508036e-08
-2.23563828536052e-07	2.05339964693918e-09	1.05286959025726e-07
-1.59597593230516e-07	1.41938277712467e-08	1.3481323870869e-07
-1.52708785211114e-08	1.65952071586967e-08	1.33001985589538e-07
2.30143305786828e-07	-3.19854968078246e-09	4.9859881982738e-08
4.72666992259819e-07	-4.09713255042531e-08	-8.91883033422069e-08
6.28339970003213e-07	-7.86770338933347e-08	-2.06466092861415e-07
7.15407897222602e-07	-1.10013692494544e-07	-2.83397996637899e-07
7.65195874405968e-07	-1.35834959892214e-07	-3.30853447859148e-07
7.95000275198001e-07	-1.57622108285155e-07	-3.60835417974918e-07
8.13599601170488e-07	-1.76360004723392e-07	-3.79611781186648e-07
8.25562479194467e-07	-1.92662358020035e-07	-3.91265148519664e-07
8.33465852561487e-07	-2.06954183257387e-07	-3.97480298785641e-07
8.3894726886982e-07	-2.19540750398648e-07	-3.99753184101909e-07
8.42605242563607e-07	-2.30523271321951e-07	-3.98944215152621e-07
8.45056129110274e-07	-2.40017270822097e-07	-3.96019686894726e-07
8.47062696058986e-07	-2.48185963222338e-07	-3.92132211424665e-07
8.48673521637079e-07	-2.55261500480436e-07	-3.86228740643574e-07
8.49851015599085e-07	-2.61069305683627e-07	-3.79545798515518e-07
8.50819024410604e-07	-2.65862502640767e-07	-3.71558804333958e-07
8.52009357736242e-07	-2.69792112641513e-07	-3.6262191979688e-07
8.52968633437565e-07	-2.72767422130091e-07	-3.52511295016988e-07
8.53862886161672e-07	-2.74634843782474e-07	-3.42175305233379e-07
8.54399716366239e-07	-2.75471018787763e-07	-3.3103628080278e-07
8.55055583725689e-07	-2.75021423560766e-07	-3.20570433620082e-07
8.55057627354924e-07	-2.73460409862605e-07	-3.0933759989157e-07
8.54903925090409e-07	-2.70566430759741e-07	-2.98502138635651e-07
8.54176882208585e-07	-2.66211768733738e-07	-2.87887803469116e-07
8.52952579914229e-07	-2.60165963135934e-07	-2.78121020859916e-07
8.51129140693446e-07	-2.52461264744259e-07	-2.69064477452175e-07
8.48054175544662e-07	-2.43240426024346e-07	-2.59866677562773e-07
8.44539553317839e-07	-2.32207536692324e-07	-2.51902888935696e-07
8.39859025822086e-07	-2.19706472458611e-07	-2.4401606034156e-07
8.34056135454906e-07	-2.05774435732106e-07	-2.36300414271722e-07
8.27273056154621e-07	-1.90244753929345e-07	-2.29311293133549e-07
8.19000961023471e-07	-1.73360007265795e-07	-2.22496008744185e-07
8.09265225555612e-07	-1.55234974035541e-07	-2.15922593507461e-07
7.98374143157969e-07	-1.35763587055241e-07	-2.10197886015297e-07
7.85439166672823e-07	-1.15285368545082e-07	-2.04608652046159e-07
7.70808331528217e-07	-9.38477065079657e-08	-1.99600282168551e-07
7.54095981095112e-07	-7.17543598202926e-08	-1.94894293069192e-07
7.34578043566304e-07	-4.91662282012099e-08	-1.90384315847131e-07
7.12442172456666e-07	-2.64708011222077e-08	-1.86052262174019e-07
6.87161179532689e-07	-4.51253810132555e-09	-1.80974770315119e-07
6.58779970085176e-07	1.68224228620318e-08	-1.7582268121229e-07
6.26837901023926e-07	3.73782011555307e-08	-1.70839004388712e-07
5.91107049476686e-07	5.6078467231865e-08	-1.6507559855154e-07
5.5154368803206e-07	7.25735651961389e-08	-1.58634021469097e-07
5.08027426505774e-07	8.62202411460809e-08	-1.51216503741606e-07
4.6083816618193e-07	9.68767554657995e-08	-1.43275583583718e-07
4.10340447316921e-07	1.03730204045126e-07	-1.34258940914638e-07
3.5743693055544e-07	1.06324589757859e-07	-1.23962370534224e-07
3.02652074096137e-07	1.04259300532909e-07	-1.12097491162786e-07
2.47175139122013e-07	9.73555619922064e-08	-9.84349906083291e-08
1.92031800608501e-07	8.58422620591332e-08	-8.311267250259e-08
1.38591706392464e-07	6.97102980726727e-08	-6.55689932821242e-08
8.74563028288812e-08	5.0093121811981e-08	-4.69240709315458e-08
3.96221639932408e-08	2.80019082487286e-08	-2.78828216160932e-08
-3.99958033395441e-09	3.42649612702109e-09	-7.35613106111169e-09
-4.32855792870312e-08	-2.2504317010783e-08	1.37766425210873e-08
-7.81978983670248e-08	-4.89200701543464e-08	3.497774981526e-08
-1.08799941419412e-07	-7.4876946087808e-08	5.54883849869909e-08
-1.35127894745205e-07	-1.00457345344394e-07	7.63032357477479e-08
-1.57689166533989e-07	-1.24682511572262e-07	9.61858156237441e-08
-1.76566919575202e-07	-1.47864542942522e-07	1.16448357485804e-07
-1.92548228734801e-07	-1.6928601559526e-07	1.35791904963427e-07
-2.05821700359631e-07	-1.88831741470887e-07	1.54438485094384e-07
-2.17156677681185e-07	-2.06266359373318e-07	1.71600103432687e-07
-2.26409756090879e-07	-2.21975017194008e-07	1.8878071385279e-07
-2.34378525111016e-07	-2.35811143007968e-07	2.05061003693041e-07
-2.41341959176973e-07	-2.47778527649266e-07	2.20352721921861e-07
-2.47416972065167e-07	-2.57694898133219e-07	2.34256059216983e-07
-2.52940578193064e-07	-2.6624998486563e-07	2.48252684891532e-07
-2.58243401900797e-07	-2.7304548970238e-07	2.6067816629288e-07
-2.63302854787921e-07	-2.78363633847849e-07	2.72533216936614e-07
-2.68374333583261e-07	-2.82196290230445e-07	2.83155701908984e-07
-2.73617411114286e-07	-2.84878275942465e-07	2.93322234843801e-07
-2.79206491105449e-07	-2.86344612835374e-07	3.02030170776951e-07
-2.85202383202943e-07	-2.86963356236924e-07	3.10771586143408e-07
-2.91425493394265e-07	-2.86452331414503e-07	3.18689466421671e-07
-2.97991966118089e-07	-2.84930314312688e-07	3.25630461200089e-07
-3.04999412831512e-07	-2.82568340696088e-07	3.32134756687877e-07
-3.12559471274679e-07	-2.79472407569134e-07	3.37903051282548e-07
-3.20371645260808e-07	-2.75414950736093e-07	3.42612787458708e-07
-3.28795054675528e-07	-2.70753907265331e-07	3.46593375634205e-07
-3.37509896569108e-07	-2.65154489892396e-07	3.51079318271026e-07
-3.46728834629e-07	-2.58914837976548e-07	3.54631510894675e-07
-3.56130615892937e-07	-2.51747061496123e-07	3.57557141728294e-07
-3.65835675728729e-07	-2.4363729033722e-07	3.60689725606995e-07
-3.75798422432669e-07	-2.34567413966343e-07	3.63821419566906e-07
-3.85925914704728e-07	-2.24608580803992e-07	3.66284671895558e-07
-3.96225994601052e-07	-2.13491475068558e-07	3.69169126660023e-07
-4.27148327800991e-07	-4.89416568426537e-07	-4.38216205965381e-07
-4.30947098214672e-07	-4.88223779996961e-07	-4.10511849358889e-07
-4.34870372201208e-07	-4.85670939154272e-07	-3.83427029293623e-07
-4.38975903881992e-07	-4.8197035036931e-07	-3.57317464506399e-07
-4.43318436106938e-07	-4.76868619803431e-07	-3.31428835846933e-07
-4.47848833376817e-07	-4.70557771500304e-07	-3.0623665580495e-07
-4.52374327308736e-07	-4.63116844574164e-07	-2.82121465520884e-07
-4.57072018141429e-07	-4.54478655789159e-07	-2.58639294101403e-07
-4.61798255835843e-07	-4.44767693432884e-07	-2.36128606807785e-07
-4.66573115133892e-07	-4.33755847072116e-07	-2.14096553783282e-07
-4.71075091409933e-07	-4.22126699812712e-07	-1.939205183269e-07
-4.75497602658075e-07	-4.09137165111882e-07	-1.74144564996814e-07
-4.79449419597924e-07	-3.95335580840572e-07	-1.55849053952718e-07
-4.8359335873653e-07	-3.80526765576913e-07	-1.38104056504346e-07
-4.87411166906311e-07	-3.65053865566179e-07	-1.2171245781964e-07
-4.9107740951002e-07	-3.48393636977244e-07	-1.05764455779076e-07
-4.94229472095144e-07	-3.30983161856239e-07	-9.09713278526429e-08
-4.96790693745662e-07	-3.12761849955669e-07	-7.7199194297424e-08
-4.98684363834412e-07	-2.93558666789155e-07	-6.41823921445374e-08
-4.99612341589384e-07	-2.73947957663345e-07	-5.2596600176673e-08
-4.99967300806432e-07	-2.53316907535781e-07	-4.14422401225692e-08
-4.99151818463778e-07	-2.31799569771201e-07	-3.10203225102841e-08
-4.96876002627816e-07	-2.09619489629148e-07	-2.15181673081266e-08
-4.93537297612917e-07	-1.8640781165359e-07	-1.22538315391042e-08
-4.88219648428647e-07	-1.62859479988182e-07	-4.05424763944929e-09
-4.8086394763703e-07	-1.39084568774431e-07	3.18958998407454e-09
-4.714177701779e-07	-1.14908281382517e-07	9.86391443713189e-09
-4.59698242965449e-07	-8.98758625092362e-08	1.65811673892616e-08
-4.45256050241079e-07	-6.45968768717362e-08	2.29707329191652e-08
-4.27947265759582e-07	-3.95075085289266e-08	2.89351852761359e-08
-4.07322037055967e-07	-1.54478948126076e-08	3.40269941460359e-08
-3.8342092513963e-07	8.78511921040178e-09	3.96370618891109e-08
-3.55695308977995e-07	3.15926093222719e-08	4.47864893011526e-08
-3.24256987431034e-07	5.17442454392781e-08	4.89222915785094e-08
-2.89019833976958e-07	6.94575077002698e-08	5.26723077457345e-08
-2.50520983612783e-07	8.48913557860245e-08	5.66083087460605e-08
-2.08862920723893e-07	9.59695923368201e-08	5.95276535118969e-08
-1.65049717027878e-07	1.03651900744542e-07	6.25059501168309e-08
-1.19527808422272e-07	1.0696355775603e-07	6.50721782041542e-08
-7.3120615838015e-08	1.0454466463938e-07	6.63671812538127e-08
-2.65999582016917e-08	9.81706520543318e-08	6.78060355158117e-08
1.89287576260026e-08	8.58916247601242e-08	6.78297270780975e-08
6.26169548761144e-08	7.00159799201357e-08	6.79623076341561e-08
1.03557581821509e-07	4.94788450610023e-08	6.70826677066534e-08
1.40998668213693e-07	2.58461696956249e-08	6.59156858947986e-08
1.74629521870621e-07	-1.10564558684848e-09	6.39192223695689e-08
2.03401805257802e-07	-3.09369741067017e-08	6.06804179205995e-08
2.27997301174078e-07	-6.19728268024818e-08	5.72643807089395e-08
2.4839119147186e-07	-9.36311738800177e-08	5.36722322579888e-08
2.64341867984883e-07	-1.25543285319135e-07	4.96123672341716e-08
2.75897980687357e-07	-1.57595271286915e-07	4.47277343636399e-08
2.835238866664e-07	-1.89139993232569e-07	3.92794336358743e-08
2.88152637173066e-07	-2.19030300073263e-07	3.42136765336039e-08
2.89691252429897e-07	-2.47596428931103e-07	2.88573930764695e-08
2.88499826937897e-07	-2.74611509857743e-07	2.32418481876088e-08
2.84785185277938e-07	-3.00165945334903e-07	1.7099796925776e-08
2.79072342932069e-07	-3.23733533978063e-07	1.08692725946067e-08
2.71127807824023e-07	-3.4596199179928e-07	3.59133817000517e-09
2.62069651202907e-07	-3.66284877746817e-07	-3.64025760648311e-09
2.51792305091979e-07	-3.84932043233428e-07	-1.13008409370239e-08
2.40628033209413e-07	-4.01678716011216e-07	-1.91307909168568e-08
2.29147604696022e-07	-4.16482527703426e-07	-2.6690927103399e-08
2.17430447583518e-07	-4.29600622068251e-07	-3.42051418961105e-08
2.05074437247344e-07	-4.41479132947948e-07	-4.25940225414944e-08
1.92994717439446e-07	-4.51845975905302e-07	-5.06749189096887e-08
1.80565777745407e-07	-4.60816293167881e-07	-5.94509223753037e-08
1.68710130185019e-07	-4.68495987812659e-07	-6.78212971324715e-08
1.56773592596155e-07	-4.74942218989746e-07	-7.68499174539383e-08
1.45544584619324e-07	-4.80167625614673e-07	-8.54000384478979e-08
1.34844133396383e-07	-4.84261813912497e-07	-9.38447852901663e-08
1.24575347200941e-07	-4.87533112987567e-07	-1.02596469262631e-07
1.15095962286468e-07	-4.90022443476177e-07	-1.11037985629446e-07
1.06008054396113e-07	-4.91879992655686e-07	-1.20063134192205e-07
9.78180669045275e-08	-4.92923328400448e-07	-1.28488958930303e-07
9.02898014861749e-08	-4.93427754586019e-07	-1.36997775364153e-07
8.35836553873218e-08	-4.93369025381793e-07	-1.45155052574136e-07
7.74675419729443e-08	-4.92659124605697e-07	-1.53443111530473e-07
7.24851904127028e-08	-4.91485306897771e-07	-1.60429416137946e-07
6.8138075606483e-08	-4.90088584181105e-07	-1.67636281425822e-07
6.46296045473574e-08	-4.88408644505406e-07	-1.74262600900972e-07
6.18133158505152e-08	-4.86436605348926e-07	-1.80667886571554e-07
5.98822072149377e-08	-4.84355922509646e-07	-1.86095693028212e-07
5.85972347044159e-08	-4.82104455111329e-07	-1.91271148255033e-07
5.8019907119274e-08	-4.79735095006986e-07	-1.95736844716816e-07
5.80341223912213e-08	-4.77080228745201e-07	-1.99645377598795e-07
5.87639241078776e-08	-4.74344401409478e-07	-2.02122553318992e-07
6.00819647791227e-08	-4.71750006945192e-07	-2.03843129742093e-07
6.18365846744918e-08	-4.68887817447324e-07	-2.04969425145376e-07
6.40784065110355e-08	-4.66107201614379e-07	-2.04989875059405e-07
6.66727809283353e-08	-4.6329371449586e-07	-2.04559980522785e-07
6.95919898497852e-08	-4.60401710864093e-07	-2.02975952793592e-07
7.27998590295479e-08	-4.57651478586766e-07	-2.00386993478162e-07
7.61987246387399e-08	-4.54839769077273e-07	-1.97196086269099e-07
7.97913034801047e-08	-4.52313761516116e-07	-1.93376384552295e-07
8.34823817685503e-08	-4.49823483773578e-07	-1.88876610230651e-07
8.71849193604047e-08	-4.47230539248029e-07	-1.83521983707813e-07
9.08989554894513e-08	-4.4487785006042e-07	-1.77278066415693e-07
9.45306976695954e-08	-4.42476804092958e-07	-1.70195812480049e-07
9.81473693420225e-08	-4.40328566692819e-07	-1.62850118146284e-07
1.0159448785798e-07	-4.38123096257634e-07	-1.54801237916994e-07
1.04980805530653e-07	-4.36183566096722e-07	-1.46659494297406e-07
1.08118028157624e-07	-4.34266209017368e-07	-1.37816588421962e-07
1.10967526952855e-07	-4.32656955362403e-07	-1.28061309801918e-07
1.13542051098308e-07	-4.315398328599e-07	-1.17507161168035e-07
1.1585724306566e-07	-4.30729438737969e-07	-1.0654406884378e-07
1.17875808390879e-07	-4.3012300443135e-07	-9.52587731189989e-08
1.19579749809109e-07	-4.30024024986479e-07	-8.34854294006818e-08
1.20817098493384e-07	-4.30315236059762e-07	-7.09254538637831e-08
1.2197106248511e-07	-4.31344060310919e-07	-5.86037444030892e-08
1.22791986532748e-07	-4.32882827399935e-07	-4.59797956333806e-08
1.23252915103071e-07	-4.35027981555208e-07	-3.29576244758745e-08
1.23524675379226e-07	-4.37497657412091e-07	-2.01591451341986e-08
1.23943510389307e-07	-4.40074128078146e-07	-8.47940452062184e-09
1.24363559025288e-07	-4.42677209344801e-07	2.45216840522552e-09
1.25011258355059e-07	-4.45264749490972e-07	1.22316506923684e-08
1.26094559761693e-07	-4.47491942542308e-07	2.03671873030477e-08
1.27156694167271e-07	-4.49329056992492e-07	2.78663402913993e-08
1.28591972733435e-07	-4.50745403772544e-07	3.40894975317725e-08
1.30671903949251e-07	-4.51269505101717e-07	3.84063659453319e-08
1.32864806080712e-07	-4.51290776680811e-07	4.20585803896477e-08
1.35366164217589e-07	-4.50706521482178e-07	4.47488257302988e-08
1.38411752138796e-07	-4.49704812539118e-07	4.62976627348527e-08
1.41480778467261e-07	-4.48072509800816e-07	4.74321109622461e-08
1.44954684149728e-07	-4.45904998179627e-07	4.76968512249238e-08
1.48309844271144e-07	-4.43552719051195e-07	4.80511164364003e-08
1.52489659073496e-07	-4.4061812661612e-07	4.70562477083551e-08
1.56420002512569e-07	-4.37373953731364e-07	4.62804354788698e-08
1.60362185411732e-07	-4.33705263167303e-07	4.53313760421456e-08
1.64204432062257e-07	-4.29866314783683e-07	4.44827020940275e-08
1.68473650367655e-07	-4.25599323999853e-07	4.30025261198363e-08
1.72745601627285e-07	-4.21337463181459e-07	4.1606216563107e-08
1.77040220576185e-07	-4.16855702218611e-07	4.01592002926802e-08
1.80810007329348e-07	-4.12228477258557e-07	3.92512698999295e-08
1.8513665302241e-07	-4.07387451120826e-07	3.77707714152604e-08
1.88935508409314e-07	-4.02350507520374e-07	3.67708561133157e-08
1.92778076286979e-07	-3.97171633889638e-07	3.57318024058648e-08
1.96918021029339e-07	-3.92002844597187e-07	3.45130158221148e-08
2.00650310585508e-07	-3.86552210717838e-07	3.3573029137243e-08
2.04013019840336e-07	-3.81179364465782e-07	3.30425945201371e-08
2.07959453725447e-07	-3.75510463627053e-07	3.19683483447889e-08
